Name,SMILES
dds5_enamine271,CN1C(CCCC1=O)C(=O)NCc1c(C)nn(c1C)c1ccccc1
dds5_enamine272,CN(C1CCc2ccccc12)C(=O)CCCn1c(=O)[nH][nH]c1=O
dds5_enamine273,CC(=O)c1ccc(cc1C)c1c(C)noc1C
dds5_enamine274,CN1C(CCCC1=O)C(=O)Nc1ccc(OCCN2CCCC2)c(C)c1
dds5_enamine275,CC[C@H](NC(=O)c1cc(n2ncnc2n1)C(C)(C)C)c1ccccn1
dds5_enamine276,Cn1cc(NC(=O)C2(CC3(CCC3)C2)C(=O)O)cn1
dds5_enamine277,COc1ccc(cc1)C(=O)N1CCCC1C(=O)N[C@H]1CCc2ncsc2C1
dds5_enamine278,CC(C)C(C(=O)O)C(=O)N1CCC(Cc2n[nH]c(n2)C(C)C)CC1
dds5_enamine279,OCC1(CC=CC1)C(NC(=O)c1cc(c[nH]c1=O)C(F)(F)F)c1ccccc1
dds5_enamine280,NS(=O)(=O)NC1CN(C1)C(=O)c1c(sc2CCCc12)n1cccc1
dds5_enamine281,CC1CN(Cc2c[nH]nc12)C(=O)COc1ccc(cc1)C(F)(F)F
dds5_enamine282,Cc1c(NCc2cnc3COCCn23)cnn1c1cc(C)ccc1C
dds5_enamine283,OC(=O)[C@@H]1C[C@H](NC(=O)c2ccnn2C2CC2)[C@H]2C[C@@H]12
dds5_enamine284,CC(C)C(Oc1ccc(Br)cc1)c1noc(n1)[C@H]1CCC(=O)N1C
dds5_enamine285,COc1cc(ccc1Cl)S(=O)(=O)N[C@@H]1CCC[C@@H](C1)C(=O)O
dds5_enamine286,Clc1c(sc2ccccc12)c1noc(n1)C1(CCOCC1)C#N
