Name,SMILES
psl_enamine116,Clc1ccccc1NC(=O)CC12CC3CC(CC(C3)C1)C2
psl_enamine117,Clc1ccc(CC(=O)Nc2ccccc2N2CCCC2)cc1Cl
psl_enamine118,CC(NC(=O)CNC(=O)c1ccccc1)c1ccccc1
psl_enamine119,COc1ccccc1C=CC=c1sc2nc(=O)c(Cc3ccccc3)nn2c1=O
psl_enamine120,COc1ccc(cc1OC)S(=O)(=O)NC1CCc2ccccc12
psl_enamine121,CC(=NNC(=O)c1cccnc1)c1ccc(cc1)n1ccnc1
psl_enamine122,Oc1ccccc1C1CC(=NN1C(=O)c1ccco1)c1cccnc1
psl_enamine123,Clc1ccccc1CC(=O)Nc1ccccc1N1CCCC1
psl_enamine124,Cc1ccc(cc1)c1csc2ncnc(Sc3nnc(CN4CCCCCC4=O)o3)c12
psl_enamine125,COc1cc2ccccc2cc1C(=O)NNC(=O)c1ccccc1O
psl_enamine126,COc1ccccc1Nc1nc(NCCO)nc(N)c1[N+](=O)[O-]
psl_enamine127,COc1ccc(CC(=O)NCc2ccccc2)cc1
psl_enamine128,CC(NC(=O)CNC(=O)c1cccc(C)c1)c1ccccc1
psl_enamine129,Cc1cccc(NC(=O)c2cc(F)cc(F)c2)n1
psl_enamine130,O=C(NC1=NCCS1)C1COc2ccccc2O1
psl_enamine131,Cc1cc(C)c(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)c(C)c1
psl_enamine132,Nc1nc(NCCOCCO)nc(N2CCCCCC2)c1[N+](=O)[O-]
psl_enamine133,[O-][N+](=O)c1ccc(o1)C(=O)Nc1ccc(Cl)cc1
psl_enamine134,[O-][N+](=O)c1ccc(F)c(NC(=O)C=Cc2ccco2)c1
psl_enamine135,Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NCC1CCCCC1
psl_enamine136,COc1cc(NS(=O)(=O)c2ccccc2)c2ncccc2c1
psl_enamine137,CC(=O)Nc1ccc(CNC(=O)NCc2ccccc2)cc1
psl_enamine138,Cc1ccc(cc1)S(=O)(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2ccco2)c1=N
psl_enamine139,COc1ccccc1CC(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1
psl_enamine140,Brc1ccc(cc1)c1csc(NC(=O)c2ccccc2)n1
psl_enamine141,O=C(CCC(=O)c1ccccc1)NCCc1c[nH]c2ccccc12
psl_enamine142,Nc1nc(NCc2ccco2)nc(N2CCCCCC2)c1[N+](=O)[O-]
psl_enamine143,FC(F)(F)Oc1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1
