Name,SMILES
dds1_enamine217,OC1CC(Cn2cc(Cl)cn2)CC1NC(=O)N1CCC1
dds1_enamine218,O=C(CN1CCC(C1)OCc1ccccc1)Nc1cccc(c1)c1nn[nH]n1
dds1_enamine219,OC(=O)CNS(=O)(=O)c1cc(Cl)ccc1F
dds1_enamine220,O=C(N1CCNCC1)c1cccn1Cc1ccccc1
dds1_enamine221,Brc1cccc(CNc2ccc(C#N)nc2)c1
dds1_enamine222,NC(=O)CCNC(=O)c1ccc2nc(N)sc2c1
dds1_enamine223,COc1cc(C)nc(n1)N1CCCC(C1)C(=O)O
dds1_enamine224,Cl.COC1(CC(=O)Nc2cccc(CN)c2)CCC1
dds1_enamine225,CC(C)(C)CC(=O)N1Cc2ccccc2CC1C(=O)O
dds1_enamine226,CC(=O)N1CCN(CC1)C(=O)C(N)Cc1ccccc1
dds1_enamine227,OC1CCCN(C1)C(=O)NCc1ccc(cc1)C(=O)O
dds1_enamine228,Cc1cc(C)n2ncc(C(=O)Nc3ccccc3)c2n1
dds1_enamine229,CC(=O)Nc1ccc(NS(=O)(=O)c2ccccc2)cc1
dds1_enamine230,Cn1nccc1S(=O)(=O)Nc1ccc(Cl)cc1C(=O)O
dds1_enamine231,Cc1n[nH]cc1CNC(=O)N1CCCCC1CCC(=O)O
dds1_enamine232,NC(C(=O)N1CCCc2ccccc2C1)c1ccccc1
dds1_enamine233,Cn1cc(cn1)N1CCC(N2CCC(O)C(C)(C)C2)C1=O
dds1_enamine234,CCOc1ccc(cc1)S(=O)(=O)NC(C(=O)O)c1cnn(C)c1
dds1_enamine235,OC(=O)c1sccc1CN1CCN(CC1)S(=O)(=O)c1ccccc1
dds1_enamine236,COCCn1cc(CNc2nc(nc(C)c2C)c2cccnc2)cn1
dds1_enamine237,O=C(Nc1cccc(c1)C(=O)N1CCC(CC1)c1c[nH]c2ncccc12)C1Cc2ccccc2O1
dds1_enamine238,Fc1ccc(cc1)N1CCC(C(=O)N2CCC(CC2)N2CCNC2=O)C1=O
dds1_enamine239,CC(CC(=O)NC1(CCCC1)c1noc(C)n1)c1ccccc1
dds1_enamine240,CC(=O)NCC(=O)N1CCCCC1c1ccnn1C
dds1_enamine241,COc1ncccc1CNC(=O)Nc1cnc2n(C)nc(C)c2c1
dds1_enamine242,CC(C)c1ccc(cc1)c1nc(cs1)C(=O)NCCC(=O)NCc1cccnc1
dds1_enamine243,COC(=O)Nc1ccc(NC(=O)c2cn(nc2c2cccnc2)c2ccccc2)cc1
dds1_enamine244,Cn1cc(ccc1=O)C(=O)NC1CCN(CC(F)(F)F)CC1
dds1_enamine245,NCCN(Cc1ccccc1)C(=O)C1Cc2ccccc12
dds1_enamine246,Cc1nn(C)c2ncc(NC(=O)NCc3ncccc3F)cc12
dds1_enamine247,COc1ccc(cc1)C1C(CNC(=O)C)CCCN1C
dds1_enamine248,Cc1ccc2c(CC(=O)N3CCCC(C3)C(=O)O)coc2c1C
dds1_enamine249,Fc1cc(CNc2ccc(C#N)nc2)cc(c1)C(F)(F)F
dds1_enamine250,COc1ccc(Nc2ncnc3n(C)ncc23)cc1NC(=O)C1CCCCC1
dds1_enamine251,CCNC(=O)N1CCN(CC1)c1ncc(Cl)cc1Cl
dds1_enamine252,CN1C(=O)NC2(CCN(C2)C(=O)c2ccc3n(C)cnc3c2)C1=O
dds1_enamine253,CN(Cc1ccncc1)C(=O)c1csc(n1)c1nnc[nH]1
dds1_enamine254,CCn1cnc2c(NC3CCC(O)CC3)ncnc12
dds1_enamine255,CC(C)CNC(=O)COc1ccc2c(C)cc(=O)oc2c1
dds1_enamine256,CC1COCCN(C1)C(=O)c1csc(n1)c1ccccc1C
dds1_enamine257,O=C(CN1CCCCCCC1=O)NC(c1ccccc1)c1ccccn1
dds1_enamine258,O=C(CCC1Cc2ccccc2NC1=O)NCc1ccc(nc1)n1ccnc1
dds1_enamine259,FC(F)C1CCCCN1C(=O)Nc1cn(Cc2ccccc2)nn1
dds1_enamine260,O=C(NS(=O)(=O)CC1CCCCO1)C1CCCC1
dds1_enamine261,CC(C)(C)c1nc(cs1)C(=O)N1Cc2ccccc2CC1C(=O)N
dds1_enamine262,Cc1cc(C(=O)N2CCCC(C2)C(=O)NC2CC2)c2n[nH]cc2c1
dds1_enamine263,Cc1ccc(Cl)cc1N1CCC(CNC(=O)c2c[nH]c3ncccc23)C1
dds1_enamine264,CCC1CN(CCN1C(=O)c1coc(C)n1)c1ccccc1
dds1_enamine265,CC(C)C(=O)N1CCN(CC1)C(=O)Nc1ccccc1C(F)(F)F
dds1_enamine266,OCCNc1nc2ccccc2n1Cc1cccc(Cl)c1
dds1_enamine267,Fc1ccc(C(=O)Nc2nc(co2)c2ccccc2)c(F)c1
dds1_enamine268,CNC(=O)C1CCCCN1C(=O)Cc1nc(oc1C)c1ccsc1
dds1_enamine269,CCc1nocc1CNc1ccc2NC(=O)CCCc2c1
dds1_enamine270,Cc1nccn1c1ccc(NC(=O)c2cc(C)ccc2C)cn1
dds1_enamine271,Cn1ccnc1C(NC(=O)C1CC1c1ccc(C#N)cc1)c1ccccc1F
dds1_enamine272,Cn1cnc2c(ncnc12)N1CCN(CC1)C(=O)c1ccc(Cl)cc1F
dds1_enamine273,Cc1cccc(c1)C1(CC1)C(=O)N1CCC(C1)S(=O)(=O)N
dds1_enamine274,Cc1cc(C(=O)N2CCC(C2)S(=O)(=O)N)c2n[nH]cc2c1
dds1_enamine275,Cc1noc(CNC(=O)N2CCCCC2Cc2ccccc2)n1
dds1_enamine276,O=C(NCc1ccccc1)c1c[nH]c2ncccc12
dds1_enamine277,Oc1cccc(CCNC(=O)N2CCC(CC2)C(=O)N2CCCC2)c1
dds1_enamine278,COC1(CCOCC1)C(=O)Nc1cc(C)n(n1)c1ccccc1
dds1_enamine279,COCC1(O)CCN(CC1)C(=O)NC1CCN(C1)c1cccc(Cl)c1
dds1_enamine280,CCC(CO)N1CCN(CC1)C(=O)c1cc(NC(=O)C)ccc1F
dds1_enamine281,Cc1nc(CNC(=O)c2cnco2)oc1c1ccc(Cl)cc1
dds1_enamine282,CCOc1ccccc1CNC(=O)N1CCCOC(C)C1
dds1_enamine283,CC1(C)CCC(CNC(=O)Cc2nc3ncccn3n2)CC1
dds1_enamine284,CN(Cc1c(C)nc2sc(C)cn12)C(=O)c1cn[nH]c1
dds1_enamine285,Cc1nc(CN2CCC(CNC(=O)NCc3cccc(CO)c3)CC2)oc1C
dds1_enamine286,Cn1ccnc1c1cccc(NC(=O)c2cccc3OCOc23)c1
